Date,Open,High,Low,Close,Volume
2022-11-11 00:00:00+07:00,5463.18017578125,5510.8935397618725,5367.753447820005,5463.18017578125,9117600
2022-11-14 00:00:00+07:00,5463.18043886382,5534.75048828125,5415.467072585534,5534.75048828125,2095700
2022-11-15 00:00:00+07:00,5534.7497652897,5582.463125335301,5463.179725221298,5558.6064453125,5232500
2022-11-16 00:00:00+07:00,5487.036423703457,5606.31982421875,5463.179743600399,5606.31982421875,4024300
2022-11-17 00:00:00+07:00,5582.462848165761,5582.462848165761,5487.0361328125,5487.0361328125,3969400
2022-11-18 00:00:00+07:00,5487.036654480502,5606.3200600126875,5439.323292267628,5582.46337890625,5551000
2022-11-21 00:00:00+07:00,5582.46337890625,5606.3200600126875,5534.750016693376,5582.46337890625,2299500
2022-11-22 00:00:00+07:00,5582.463585732806,5606.320267723117,5463.18017578125,5463.18017578125,3199500
2022-11-23 00:00:00+07:00,5463.18017578125,5558.606903742494,5391.610129810317,5463.18017578125,2908900
2022-11-24 00:00:00+07:00,5463.18043886382,5558.607171420394,5415.467072585534,5534.75048828125,6547900
2022-11-25 00:00:00+07:00,5487.036423703457,5606.31982421875,5439.323063497341,5606.31982421875,7523700
2022-11-28 00:00:00+07:00,5606.32053769868,5606.32053769868,5487.037122002964,5534.75048828125,5959200
2022-11-29 00:00:00+07:00,5510.893085266899,5558.6064453125,5415.466365175697,5558.6064453125,13220100
2022-11-30 00:00:00+07:00,5558.606646621437,5606.320008395011,5439.3232421875,5439.3232421875,61105100
2022-12-01 00:00:00+07:00,5510.893027687913,5510.893027687913,5343.8962692731275,5415.46630859375,32048500
2022-12-02 00:00:00+07:00,5391.610129810317,5534.750221752183,5391.610129810317,5463.18017578125,6800100
2022-12-05 00:00:00+07:00,5463.18017578125,5534.750221752183,5367.753447820005,5463.18017578125,8268300
2022-12-06 00:00:00+07:00,5463.179888044085,5487.036568777902,5296.183122907366,5343.896484375,4540300
2022-12-07 00:00:00+07:00,5343.896736111111,5439.323463541667,5272.326690538194,5367.75341796875,13089700
2022-12-08 00:00:00+07:00,5343.896765829694,5463.18017578125,5272.326719858761,5463.18017578125,7585600
2022-12-09 00:00:00+07:00,5510.8935397618725,5510.8935397618725,5391.610129810317,5463.18017578125,4822400
2022-12-12 00:00:00+07:00,5463.179725221298,5558.6064453125,5415.466365175697,5558.6064453125,5963300
2022-12-13 00:00:00+07:00,5558.606464012633,5606.31982421875,5510.893103806516,5606.31982421875,5738300
2022-12-14 00:00:00+07:00,5606.320076635328,5677.890120166843,5582.463395458157,5630.1767578125,4376400
2022-12-15 00:00:00+07:00,5630.176949713428,5630.176949713428,5463.18017578125,5463.18017578125,9861900
2022-12-16 00:00:00+07:00,5510.892913818359,5725.60302734375,5487.036234537761,5725.60302734375,31483700
2022-12-19 00:00:00+07:00,5725.60302734375,5749.459706624349,5677.889668782552,5725.60302734375,3641400
2022-12-20 00:00:00+07:00,5725.6032436708865,5725.6032436708865,5582.463162579114,5654.033203125,2017800
2022-12-21 00:00:00+07:00,5606.320092978598,5701.746817965468,5606.320092978598,5677.89013671875,2322400
2022-12-22 00:00:00+07:00,5701.746544630984,5725.603224734043,5606.31982421875,5606.31982421875,2123800
2022-12-23 00:00:00+07:00,5677.890103331998,5677.890103331998,5558.606697799813,5582.46337890625,1599800
2022-12-26 00:00:00+07:00,5582.463125335301,5654.033165403702,5558.6064453125,5558.6064453125,906200
2022-12-27 00:00:00+07:00,5558.606272379558,5725.60302734375,5558.606272379558,5725.60302734375,2465000
2022-12-28 00:00:00+07:00,5725.603465544872,5725.603465544872,5582.46337890625,5582.46337890625,1936800
2022-12-29 00:00:00+07:00,5558.606697799813,5606.3200600126875,5487.036654480502,5582.46337890625,3400800
2022-12-30 00:00:00+07:00,5582.463309769082,5582.463309769082,5391.60986328125,5391.60986328125,3676500
2023-01-02 00:00:00+07:00,5391.609628820209,5439.32298836729,5367.752949046669,5415.46630859375,1200800
2023-01-03 00:00:00+07:00,5415.466826467803,5534.750236742424,5391.610144412879,5510.8935546875,3067800
2023-01-04 00:00:00+07:00,5510.893027687913,5534.749707461454,5415.46630859375,5415.46630859375,3019400
2023-01-05 00:00:00+07:00,5463.179973374065,5630.176741119124,5415.466611161191,5582.46337890625,6953900
2023-01-06 00:00:00+07:00,5582.462951660156,5725.60302734375,5510.892913818359,5725.60302734375,4616700
2023-01-09 00:00:00+07:00,5725.60359375,5964.17041015625,5654.033548828125,5964.17041015625,9867500
2023-01-10 00:00:00+07:00,5964.17041015625,5988.027091796875,5844.887001953125,5964.17041015625,7075700
2023-01-11 00:00:00+07:00,5964.1701571912645,5988.02683782003,5844.886754047439,5940.3134765625,3482600
2023-01-12 00:00:00+07:00,5940.3134765625,5964.1701571912645,5844.886754047439,5940.3134765625,8266600
2023-01-13 00:00:00+07:00,5940.313222577495,5964.16990218624,5797.173144925026,5916.45654296875,5271400
2023-01-16 00:00:00+07:00,5868.7439034033405,5916.45726847166,5797.173855800861,5892.6005859375,3345200
2023-01-17 00:00:00+07:00,5868.743399234693,5892.600079719387,5773.316677295918,5844.88671875,9452100
