Date,Open,High,Low,Close,Volume
2022-11-11 00:00:00+07:00,1295.5693135734732,1339.736449263478,1236.6797993201335,1285.75439453125,24158800
2022-11-14 00:00:00+07:00,1285.7543719951923,1285.7543719951923,1236.6797776442306,1275.939453125,21956000
2022-11-15 00:00:00+07:00,1280.8468430887058,1285.7543022576278,1236.6797105684054,1246.49462890625,20658000
2022-11-16 00:00:00+07:00,1246.4947060546874,1261.217084472656,1212.1424897460938,1226.8648681640625,20340500
2022-11-17 00:00:00+07:00,1226.8647511800132,1241.5871281941731,1167.9752431233724,1177.7901611328125,16559400
2022-11-18 00:00:00+07:00,1177.7901785714287,1251.402064732143,1167.9752604166667,1236.6796875,11831800
2022-11-21 00:00:00+07:00,1236.6798624067164,1315.19921875,1231.7724026352612,1315.19921875,16158400
2022-11-22 00:00:00+07:00,1315.1991967222743,1320.1066564115367,1290.6618982759633,1305.38427734375,15715500
2022-11-23 00:00:00+07:00,1305.3841893079114,1359.366242249216,1280.8468925164093,1320.1065673828125,17301300
2022-11-24 00:00:00+07:00,1344.643787202381,1359.3661644345239,1315.1990327380952,1339.736328125,9313600
2022-11-25 00:00:00+07:00,1354.458705357143,1359.3661644345239,1315.1990327380952,1339.736328125,7826300
2022-11-28 00:00:00+07:00,1339.7363512073864,1349.55126953125,1310.2915962357954,1349.55126953125,11585100
2022-11-29 00:00:00+07:00,1349.5513037811938,1501.682541661983,1329.9214666352855,1364.273681640625,32305100
2022-11-30 00:00:00+07:00,1374.0886146282328,1452.6079640355604,1364.2736959523168,1423.1632080078125,22457300
2022-12-01 00:00:00+07:00,1428.0707339638159,1428.0707339638159,1383.9035978618422,1398.6259765625,12146600
2022-12-02 00:00:00+07:00,1408.4408852787342,1447.7005615234375,1383.9035876257944,1447.7005615234375,9328400
2022-12-05 00:00:00+07:00,1447.700469651704,1452.6079288708625,1383.903499802646,1408.4407958984375,13299800
2022-12-06 00:00:00+07:00,1408.4408386230468,1408.4408386230468,1320.106569998605,1374.088623046875,18648700
2022-12-07 00:00:00+07:00,1369.1812082210058,1413.3483439700706,1364.273748693332,1393.718505859375,10566100
2022-12-08 00:00:00+07:00,1393.7183553617294,1442.792945339255,1374.0885193707193,1432.97802734375,9288500
2022-12-09 00:00:00+07:00,1437.8856530975877,1447.7005722313597,1364.2737595942983,1398.6259765625,15425000
2022-12-12 00:00:00+07:00,1398.6259198869977,1423.1632167271205,1364.273704310826,1374.088623046875,4953400
2022-12-13 00:00:00+07:00,1374.0886677486797,1403.5334249147227,1359.3662891656581,1393.718505859375,12159700
2022-12-14 00:00:00+07:00,1393.7184605189732,1393.7184605189732,1359.3662449428014,1374.088623046875,10989800
2022-12-15 00:00:00+07:00,1374.088655359605,1374.088655359605,1325.0140605253332,1334.8289794921875,20848800
2022-12-16 00:00:00+07:00,1334.828850874042,1334.828850874042,1246.4945886838482,1280.8468017578125,52107700
2022-12-19 00:00:00+07:00,1280.8468703366398,1349.5513001631261,1280.8468703366398,1310.2916259765625,12603500
2022-12-20 00:00:00+07:00,1310.2916115152711,1413.3482551175957,1310.2916115152711,1408.4407958984375,19540600
2022-12-21 00:00:00+07:00,1413.3483439700706,1418.2558034977444,1374.0886677486797,1393.718505859375,12821000
2022-12-22 00:00:00+07:00,1393.718516995614,1432.9781935307017,1393.718516995614,1398.6259765625,7561600
