Date,Open,High,Low,Close,Volume
2022-11-11 00:00:00+07:00,1755.7186025943395,1797.923376695165,1730.3957381338444,1789.482421875,262785800
2022-11-14 00:00:00+07:00,1814.8052863354953,1831.6871959758255,1772.6005122346698,1789.482421875,148342000
2022-11-15 00:00:00+07:00,1823.24609375,1873.891818576389,1797.9232313368054,1823.24609375,165401200
2022-11-16 00:00:00+07:00,1840.128113694966,1840.128113694966,1705.0728392953356,1713.5137939453125,174441800
2022-11-17 00:00:00+07:00,1675.529332723497,1683.9702865407437,1637.5450405458862,1667.08837890625,149717300
2022-11-18 00:00:00+07:00,1650.2065249073262,1675.529387182119,1645.9860478615274,1654.427001953125,59274700
2022-11-21 00:00:00+07:00,1671.3089101363203,1688.1908183195153,1650.2065249073262,1654.427001953125,54986700
2022-11-22 00:00:00+07:00,1654.4269697795542,1662.867923707001,1629.104107997214,1633.3245849609375,56464900
2022-11-23 00:00:00+07:00,1662.8679019976266,1675.529332723497,1650.2064712717563,1667.08837890625,55881800
2022-11-24 00:00:00+07:00,1667.0883968759913,1679.7498277383406,1654.4269660136422,1662.867919921875,35329400
2022-11-25 00:00:00+07:00,1662.8678692157453,1667.088346041166,1641.7654850886418,1645.9859619140625,30261700
2022-11-28 00:00:00+07:00,1641.7656119324208,1641.7656119324208,1612.2222718719402,1616.4427490234375,64871100
2022-11-29 00:00:00+07:00,1633.3245989384543,1658.6474609375,1624.8836449387722,1658.6474609375,56748100
2022-11-30 00:00:00+07:00,1671.3089418195057,1679.7498960711193,1658.6475104420851,1675.5294189453125,119645000
2022-12-01 00:00:00+07:00,1688.1907743566176,1738.836497587316,1675.529343548943,1721.95458984375,119554800
2022-12-02 00:00:00+07:00,1730.395543715533,1738.836497587316,1705.0726821001838,1721.95458984375,71325000
2022-12-05 00:00:00+07:00,1747.2775019673468,1755.718456083131,1721.954639619994,1738.8365478515625,61782900
2022-12-06 00:00:00+07:00,1730.3955699347964,1730.3955699347964,1641.7655529381361,1658.6474609375,67396800
2022-12-07 00:00:00+07:00,1658.6473770141602,1675.5292841593423,1603.7811787923176,1620.6630859375,81990800
2022-12-08 00:00:00+07:00,1654.4270154483354,1683.970355009913,1620.6631988065326,1679.7498779296875,67037700
2022-12-09 00:00:00+07:00,1654.4269697795542,1671.3088776344475,1629.104107997214,1633.3245849609375,49685200
2022-12-12 00:00:00+07:00,1629.1040546123797,1654.4269155649038,1616.4426241361177,1645.9859619140625,31247700
2022-12-13 00:00:00+07:00,1654.4269880383745,1658.6474650486764,1629.1041259765625,1629.1041259765625,57151100
