Date,Open,High,Low,Close,Volume
2022-11-11 00:00:00+07:00,612.7125854492188,616.8525353509026,604.4326856458509,612.7125854492188,24651600
2022-11-14 00:00:00+07:00,612.7126034007352,633.412353515625,608.5726533777573,633.412353515625,46074300
2022-11-15 00:00:00+07:00,633.4122964437906,641.6921957437095,629.2723467938312,637.55224609375,39228800
2022-11-16 00:00:00+07:00,637.5523035386029,645.8322035845588,629.2724034926471,633.412353515625,23613400
2022-11-17 00:00:00+07:00,596.1528577302631,641.6923121402137,596.1528577302631,629.2724609375,15912400
2022-11-18 00:00:00+07:00,629.2723962644867,633.412346239911,625.1324462890625,625.1324462890625,7150000
2022-11-21 00:00:00+07:00,625.1323971438718,641.6921957437095,625.1323971438718,637.55224609375,27438400
2022-11-22 00:00:00+07:00,641.6921957437095,641.6921957437095,620.9924474939123,637.55224609375,30027800
2022-11-23 00:00:00+07:00,637.5523035386029,641.6922535615809,633.412353515625,633.412353515625,28789000
2022-11-24 00:00:00+07:00,633.412353515625,637.5523035386029,629.2724034926471,633.412353515625,8337600
2022-11-25 00:00:00+07:00,633.4123606035787,641.6922607421875,633.4123606035787,641.6922607421875,12173100
2022-11-28 00:00:00+07:00,641.6922607421875,641.6922607421875,633.4123606035787,641.6922607421875,16728200
2022-11-29 00:00:00+07:00,641.6922607421875,645.8322108114919,637.5523106728831,641.6922607421875,25663800
2022-11-30 00:00:00+07:00,649.9721069335938,654.1120566592855,637.5522577565188,649.9721069335938,35536000
2022-12-01 00:00:00+07:00,649.9721107965782,654.112060546875,645.8321610462816,654.112060546875,19147500
2022-12-02 00:00:00+07:00,654.1120566592855,654.1120566592855,645.8321572079021,649.9721069335938,12752400
2022-12-05 00:00:00+07:00,649.9720950436283,654.1120446935877,625.1323971438718,637.55224609375,19470600
2022-12-06 00:00:00+07:00,637.5522924804687,637.5522924804687,612.7125927734376,620.9924926757812,23581100
2022-12-07 00:00:00+07:00,620.9924963136382,625.1324462890625,604.4326964119412,625.1324462890625,9496500
2022-12-08 00:00:00+07:00,633.4124113384046,637.5523617393092,620.9925601356907,629.2724609375,19893900
2022-12-09 00:00:00+07:00,629.2724034926471,637.5523035386029,620.9925034466912,633.412353515625,23729500
2022-12-12 00:00:00+07:00,633.4122964437906,641.6921957437095,629.2723467938312,637.55224609375,15491400
2022-12-13 00:00:00+07:00,637.5523617393092,637.5523617393092,625.1325105365954,629.2724609375,4848700
