Date,Open,High,Low,Close,Volume
2022-11-11 00:00:00+07:00,1403.5192101596078,1419.559429704289,1379.4588808425858,1399.5091552734375,96575300
2022-11-14 00:00:00+07:00,1399.5089885602679,1427.5793694196427,1399.5089885602679,1403.51904296875,60258000
2022-11-15 00:00:00+07:00,1423.5695167824074,1431.589626736111,1395.4991319444443,1407.529296875,55915600
2022-11-16 00:00:00+07:00,1447.6298192128413,1459.6599839154412,1411.539325105042,1431.589599609375,86525300
2022-11-17 00:00:00+07:00,1415.5494112742645,1447.6298511898285,1403.519246305928,1439.6097412109375,73229600
2022-11-18 00:00:00+07:00,1439.6097412109375,1451.639906179274,1427.579576242601,1439.6097412109375,40162000
2022-11-21 00:00:00+07:00,1447.6297670276508,1487.7303145907435,1447.6297670276508,1479.710205078125,65550500
2022-11-22 00:00:00+07:00,1491.7403241131758,1503.7704880173142,1463.6699416701858,1483.72021484375,59965000
2022-11-23 00:00:00+07:00,1491.74046484375,1519.810849934896,1491.74046484375,1503.7706298828125,45573200
2022-11-24 00:00:00+07:00,1507.7806848958335,1515.800794921875,1499.7605748697918,1503.7706298828125,24418800
2022-11-25 00:00:00+07:00,1503.7707208628308,1503.7707208628308,1479.7103893290255,1495.7506103515625,33140500
2022-11-28 00:00:00+07:00,1499.760498046875,1515.8007172773227,1491.7403884316511,1499.760498046875,40277700
2022-11-29 00:00:00+07:00,1519.8107523180774,1555.9012451171875,1515.8006975626208,1555.9012451171875,94151500
2022-11-30 00:00:00+07:00,1563.9213999666908,1575.9515645818192,1543.8711256081435,1551.8912353515625,152171400
2022-12-01 00:00:00+07:00,1575.9516742412861,1575.9516742412861,1559.9114536383213,1563.9215087890625,56516100
2022-12-02 00:00:00+07:00,1559.911559582995,1559.911559582995,1531.8411716213473,1543.871337890625,36882200
2022-12-05 00:00:00+07:00,1555.9013310185185,1559.9113859953704,1507.7806712962963,1515.80078125,51037700
2022-12-06 00:00:00+07:00,1523.820999425853,1535.8511652107939,1503.770723117618,1527.8310546875,56845900
2022-12-07 00:00:00+07:00,1531.8410191946803,1551.8912943150294,1515.8007990984008,1535.85107421875,59277300
2022-12-08 00:00:00+07:00,1535.8509913153828,1539.8610461229946,1487.730333624039,1499.760498046875,63665900
2022-12-09 00:00:00+07:00,1495.7503459764562,1499.76040052331,1455.6498005079186,1475.7000732421875,67555400
2022-12-12 00:00:00+07:00,1475.7001439144738,1531.840910259046,1471.6900891755756,1523.82080078125,76652000
2022-12-13 00:00:00+07:00,1519.8107720849348,1519.8107720849348,1499.760498046875,1499.760498046875,51354800
2022-12-14 00:00:00+07:00,1511.7906428071642,1579.9615736499277,1507.7805880517076,1555.9012451171875,131274900
2022-12-15 00:00:00+07:00,1559.9114536383213,1591.9918948442507,1543.8712330353565,1563.9215087890625,69993700
2022-12-16 00:00:00+07:00,1551.8913884886126,1571.9416648256747,1543.8712779537877,1559.9114990234375,63989300
2022-12-19 00:00:00+07:00,1551.8911526389327,1591.99169921875,1551.8911526389327,1591.99169921875,58801000
2022-12-20 00:00:00+07:00,1591.991679288903,1600.0117885044642,1567.9313516422194,1571.94140625,47259900
2022-12-21 00:00:00+07:00,1559.9112424266582,1575.9514608577806,1555.9011878188776,1571.94140625,36433600
2022-12-22 00:00:00+07:00,1567.9315499264474,1579.9617152711514,1563.921494811546,1575.95166015625,32321000
2022-12-23 00:00:00+07:00,1547.8813309957347,1547.8813309957347,1523.820999425853,1527.8310546875,118489300
2022-12-26 00:00:00+07:00,1531.840910259046,1543.87107447574,1515.800691303454,1523.82080078125,45950200
2022-12-27 00:00:00+07:00,1523.8209049479167,1527.8309599609374,1495.7505198567708,1503.7706298828125,60813800
2022-12-28 00:00:00+07:00,1507.7806848958335,1511.7907399088542,1483.7203548177083,1503.7706298828125,52254700
2022-12-29 00:00:00+07:00,1499.7604723478619,1531.840910259046,1487.7303081311677,1523.82080078125,64775200
2022-12-30 00:00:00+07:00,1527.831116198255,1551.89144873681,1511.7908945058846,1543.871337890625,98381200
2023-01-02 00:00:00+07:00,1548.7104845817375,1565.8707115577124,1540.13037109375,1540.13037109375,69696600
2023-01-03 00:00:00+07:00,1540.1302483298562,1540.1302483298562,1501.519740711559,1510.099853515625,95601300
2023-01-04 00:00:00+07:00,1518.6799826882102,1527.2600955847538,1415.7186279296875,1415.7186279296875,163804600
2023-01-05 00:00:00+07:00,1394.2681983209425,1402.8483103106098,1321.3372464087702,1329.9173583984375,225480200
2023-01-06 00:00:00+07:00,1325.6274760057972,1368.5280415723278,1325.6274760057972,1347.0777587890625,133608100
2023-01-09 00:00:00+07:00,1351.3677615930537,1359.9478743650732,1278.436803030889,1299.8870849609375,165697500
2023-01-10 00:00:00+07:00,1304.1771932225317,1347.0777587890625,1278.4368538826134,1347.0777587890625,149820700
2023-01-11 00:00:00+07:00,1347.077689692659,1377.108084048865,1321.3373516730542,1364.2379150390625,101097700
