Date,Open,High,Low,Close,Volume
2022-11-11 00:00:00-05:00,58.017689369611645,58.017689369611645,54.83098164126495,55.566375732421875,1281200
2022-11-14 00:00:00-05:00,55.74286951057421,56.23313222831156,54.546631022772296,54.556434631347656,1429800
2022-11-15 00:00:00-05:00,55.37027184970514,55.66442872860843,54.21325155099893,54.71331787109375,1109700
2022-11-16 00:00:00-05:00,54.71331935649417,55.870339686612084,54.71331935649417,55.74287033081055,1106400
2022-11-17 00:00:00-05:00,55.28203217508196,55.88995697557214,54.860405884630076,55.29183578491211,953900
2022-11-18 00:00:00-05:00,56.15469090464897,56.507680652129174,55.6938427631712,55.83111572265625,1464800
2022-11-21 00:00:00-05:00,56.00761233075022,57.086192563718086,55.938975848882265,56.87047576904297,904300
2022-11-22 00:00:00-05:00,57.360740963948246,57.46859936593547,56.37041186829887,56.801841735839844,1173600
2022-11-23 00:00:00-05:00,56.82145869958471,57.65490395508279,56.546908990853915,57.488216400146484,811200
2022-11-25 00:00:00-05:00,57.80197365986783,58.36087284426064,57.645089743905075,58.105934143066406,472500
2022-11-28 00:00:00-05:00,57.6548931744711,58.184377791865835,56.723393289885756,56.76261520385742,848600
2022-11-29 00:00:00-05:00,56.3704083479683,56.988136672832326,56.19391347217639,56.24293899536133,693800
2022-11-30 00:00:00-05:00,55.860536378662495,58.527563073280895,55.71345606422205,58.42951202392578,2010700
2022-12-01 00:00:00-05:00,58.67464164186998,58.80211099456503,57.292100940816546,57.77255630493164,1160500
2022-12-02 00:00:00-05:00,57.115602694924654,58.488339706502124,56.93910782942448,58.360870361328125,959900
2022-12-05 00:00:00-05:00,57.900028228759766,58.15496694547077,57.54703846125704,57.900028228759766,1196500
2022-12-06 00:00:00-05:00,57.8804152052014,57.919637120281685,56.36060152971349,56.841060638427734,1027300
2022-12-07 00:00:00-05:00,56.909699633776604,57.409765981715275,56.046836165929165,56.20372009277344,1001400
2022-12-08 00:00:00-05:00,56.25274301225402,57.115606440122825,55.899753258107346,56.644954681396484,1211300
2022-12-09 00:00:00-05:00,56.62534605938455,56.978335828090124,56.36060373285537,56.38021469116211,907600
2022-12-12 00:00:00-05:00,56.47826804505319,56.929312623682705,56.14488922106164,56.88028335571289,965500
2022-12-13 00:00:00-05:00,58.29223330953705,58.55697560517473,57.18423860714401,57.76274871826172,1416000
2022-12-14 00:00:00-05:00,57.76275324872362,58.615809330191595,56.693980374541184,57.03716278076172,1022400
2022-12-15 00:00:00-05:00,56.24293897512753,56.390015544629435,55.203580678105496,55.47813034057617,890600
2022-12-16 00:00:00-05:00,54.75254539261322,55.32124825134277,53.938707412552475,54.419166564941406,2253000
2022-12-19 00:00:00-05:00,54.22305895582053,55.017285950833205,53.968123973697395,54.33091735839844,1012000
2022-12-20 00:00:00-05:00,54.34072328837222,54.94865181242843,54.20345031210406,54.44858169555664,822300
2022-12-21 00:00:00-05:00,54.99767140746554,55.8899493973508,54.67409622082204,55.870338439941406,828100
2022-12-22 00:00:00-05:00,55.63500798699775,55.831110057559584,54.69370084242766,55.54676055908203,1202400
2022-12-23 00:00:00-05:00,55.54676619532619,55.88994859403882,55.046696139593365,55.83111572265625,766900
2022-12-27 00:00:00-05:00,55.92917115848852,56.26254995271684,55.497737577482674,56.24293899536133,784900
2022-12-28 00:00:00-05:00,56.41943748909425,56.546903109467394,55.44871560999044,55.468326568603516,677000
2022-12-29 00:00:00-05:00,55.86053654815591,56.90969848915167,55.556572309580325,56.52729415893555,728300
2022-12-30 00:00:00-05:00,56.01741476096631,56.095854844610024,55.24279883029487,55.860530853271484,665600
2023-01-03 00:00:00-05:00,55.94877578838537,56.35079101768871,55.01727599158772,55.54676055908203,1162300
2023-01-04 00:00:00-05:00,56.01741944159943,56.89008648484457,55.811506256463524,56.47826385498047,1305800
